id,title,country,severity,longitude,latitude,temperature,humidity,wind_speed,rainfall,vegetation_index,thermal_anomaly,soil_moisture,historical_frequency
HS_2312,Thermal Hotspot - Brazil,Brazil,Green,-57.18087884520572,-17.293928415560373,37.0,28.0,18.0,0.0,0.7,62.0,23.0,5.0
HS_2313,Thermal Hotspot - Russian Federation,Russian Federation,Green,120.70523842854767,55.66691255462104,38.0,27.0,19.0,0.0,0.8,63.0,22.0,6.0
HS_2314,Thermal Hotspot - Mexico,Mexico,Green,-108.82349599893348,28.226922272841037,39.0,26.0,20.0,0.0,0.9,64.0,21.0,7.0
HS_2315,Thermal Hotspot - Bolivia,Bolivia,Green,-60.617781889899085,-15.836451560024564,40.0,25.0,21.0,0.0,0.5,65.0,20.0,8.0
HS_2316,Thermal Hotspot - Russian Federation,Russian Federation,Green,116.22810877594468,54.44795607192798,41.0,24.0,10.0,0.0,0.6,66.0,19.0,9.0
HS_2317,Thermal Hotspot - Russian Federation,Russian Federation,Green,115.24246554767954,56.28980608913218,42.0,23.0,11.0,0.0,0.7,67.0,18.0,10.0
HS_2318,Thermal Hotspot - Russian Federation,Russian Federation,Green,113.72398824770468,56.15995679437356,43.0,22.0,12.0,0.0,0.8,68.0,17.0,11.0
HS_2319,Thermal Hotspot - Russian Federation,Russian Federation,Green,115.03228641024646,56.26832805539609,44.0,21.0,13.0,0.0,0.9,69.0,16.0,12.0
HS_2320,Thermal Hotspot - Russian Federation,Russian Federation,Green,113.8601889696122,52.32808979805313,45.0,40.0,14.0,0.0,0.5,70.0,15.0,3.0
HS_2321,Thermal Hotspot - Russian Federation,Russian Federation,Green,110.63809584768563,53.98041510284104,46.0,39.0,15.0,0.0,0.6,71.0,14.0,4.0
HS_2322,Thermal Hotspot - Guatemala,Guatemala,Green,-89.59791105795914,15.678952785091854,47.0,38.0,16.0,0.0,0.7,72.0,13.0,5.0
HS_2323,Thermal Hotspot - United States,United States,Green,-105.76163213600766,33.45022726122802,48.0,37.0,17.0,0.0,0.8,73.0,12.0,6.0
HS_2324,Thermal Hotspot - Mexico,Mexico,Green,-92.51139586227788,15.896721057557963,49.0,36.0,18.0,0.0,0.9,74.0,11.0,7.0
HS_2325,Thermal Hotspot - Nicaragua,Nicaragua,Green,-83.84680779905109,13.745965287294489,35.0,35.0,19.0,0.0,0.5,75.0,25.0,8.0
HS_2326,Thermal Hotspot - Russian Federation,Russian Federation,Green,130.52149967349135,51.63953861175733,36.0,34.0,20.0,0.0,0.6,76.0,24.0,9.0
HS_2327,Thermal Hotspot - Russian Federation,Russian Federation,Green,120.06120880951391,59.50362320165693,37.0,33.0,21.0,0.0,0.7,77.0,23.0,10.0
HS_2328,Thermal Hotspot - Russian Federation,Russian Federation,Green,128.24702411809355,52.374180186127795,38.0,32.0,10.0,0.0,0.8,78.0,22.0,11.0
HS_2329,Thermal Hotspot - Russian Federation,Russian Federation,Green,132.0009263553257,59.4042668070885,39.0,31.0,11.0,0.0,0.9,79.0,21.0,12.0
HS_2330,Thermal Hotspot - Russian Federation,Russian Federation,Green,129.7793107434573,53.389442646790755,40.0,30.0,12.0,0.0,0.5,80.0,20.0,3.0
HS_2331,Thermal Hotspot - Russian Federation,Russian Federation,Green,129.04920311315797,52.92530161130725,41.0,29.0,13.0,0.0,0.6,81.0,19.0,4.0
HS_2332,Thermal Hotspot - Russian Federation,Russian Federation,Green,129.51560970601875,52.72775978809438,42.0,28.0,14.0,0.0,0.7,82.0,18.0,5.0
HS_2333,Thermal Hotspot - Russian Federation,Russian Federation,Green,116.76515110435994,54.54142268086889,43.0,27.0,15.0,0.0,0.8,83.0,17.0,6.0
HS_2334,Thermal Hotspot - Russian Federation,Russian Federation,Green,117.13457995088584,54.59835251113503,44.0,26.0,16.0,0.0,0.9,84.0,16.0,7.0
HS_2335,Thermal Hotspot - Russian Federation,Russian Federation,Green,126.69046567938264,54.472791012338945,45.0,25.0,17.0,0.0,0.5,85.0,15.0,8.0
HS_2336,Thermal Hotspot - Russian Federation,Russian Federation,Green,121.45688933819297,59.322145542637394,46.0,24.0,18.0,0.0,0.6,86.0,14.0,9.0
HS_2337,Thermal Hotspot - Russian Federation,Russian Federation,Green,128.63445036557684,56.649256327331074,47.0,23.0,19.0,0.0,0.7,87.0,13.0,10.0
HS_2338,Thermal Hotspot - Russian Federation,Russian Federation,Green,129.44816065219982,57.467291440859626,48.0,22.0,20.0,0.0,0.8,88.0,12.0,11.0
HS_2339,Thermal Hotspot - Canada,Canada,Green,-121.40749366895923,59.68001076515224,49.0,21.0,21.0,0.0,0.9,89.0,11.0,12.0
HS_2340,Thermal Hotspot - Russian Federation,Russian Federation,Green,121.45704080047705,59.08620190495938,35.0,40.0,10.0,0.0,0.5,90.0,25.0,3.0
HS_2341,Thermal Hotspot - Russian Federation,Russian Federation,Green,128.88643535432,55.15624825761713,36.0,39.0,11.0,0.0,0.6,91.0,24.0,4.0
HS_2342,Thermal Hotspot - Russian Federation,Russian Federation,Green,127.29412522323132,55.98863114282826,37.0,38.0,12.0,0.0,0.7,92.0,23.0,5.0
HS_2343,Thermal Hotspot - Russian Federation,Russian Federation,Green,128.68380129483927,56.76262277303626,38.0,37.0,13.0,0.0,0.8,93.0,22.0,6.0
HS_2344,Thermal Hotspot - Russian Federation,Russian Federation,Green,130.16321350956298,52.68250551464521,39.0,36.0,14.0,0.0,0.9,94.0,21.0,7.0
HS_2345,Thermal Hotspot - Russian Federation,Russian Federation,Green,115.75483090348374,55.403281711578586,40.0,35.0,15.0,0.0,0.5,95.0,20.0,8.0
HS_2346,Thermal Hotspot - Russian Federation,Russian Federation,Green,129.98186627271605,52.16845789768876,41.0,34.0,16.0,0.0,0.6,96.0,19.0,9.0
HS_2347,Thermal Hotspot - Russian Federation,Russian Federation,Green,130.18452024627888,52.527082164886906,42.0,33.0,17.0,0.0,0.7,97.0,18.0,10.0
HS_2348,Thermal Hotspot - Russian Federation,Russian Federation,Green,128.4914702416527,53.52269230382657,43.0,32.0,18.0,0.0,0.8,98.0,17.0,11.0
HS_2349,Thermal Hotspot - Russian Federation,Russian Federation,Green,128.35718363185703,55.0168990100119,44.0,31.0,19.0,0.0,0.9,99.0,16.0,12.0
HS_2350,Thermal Hotspot - Russian Federation,Russian Federation,Green,120.76650797480856,59.392747737700354,45.0,30.0,20.0,0.0,0.5,100.0,15.0,3.0
HS_2351,Thermal Hotspot - Russian Federation,Russian Federation,Green,127.30396816182753,53.947553992718184,46.0,29.0,21.0,0.0,0.6,101.0,14.0,4.0
HS_2352,Thermal Hotspot - Russian Federation,Russian Federation,Green,124.48601795507793,55.82969582264374,47.0,28.0,10.0,0.0,0.7,102.0,13.0,5.0
HS_2353,Thermal Hotspot - Russian Federation,Russian Federation,Green,121.1644186138125,54.56353324909173,48.0,27.0,11.0,0.0,0.8,103.0,12.0,6.0
HS_2354,Thermal Hotspot - Russian Federation,Russian Federation,Green,121.33712607535202,54.27256032488742,49.0,26.0,12.0,0.0,0.9,104.0,11.0,7.0
HS_2355,Thermal Hotspot - Russian Federation,Russian Federation,Green,126.30083022176272,53.92094888980903,35.0,25.0,13.0,0.0,0.5,105.0,25.0,8.0
HS_2356,Thermal Hotspot - Russian Federation,Russian Federation,Green,126.38814886206951,55.87478862272591,36.0,24.0,14.0,0.0,0.6,106.0,24.0,9.0
HS_2357,Thermal Hotspot - Russian Federation,Russian Federation,Green,119.02529887247044,53.8963311501788,37.0,23.0,15.0,0.0,0.7,107.0,23.0,10.0
HS_2358,Thermal Hotspot - Russian Federation,Russian Federation,Green,121.0754648384845,59.63663225583733,38.0,22.0,16.0,0.0,0.8,108.0,22.0,11.0
HS_2359,Thermal Hotspot - Russian Federation,Russian Federation,Green,120.417139095566,53.99075880934088,39.0,21.0,17.0,0.0,0.9,109.0,21.0,12.0
HS_2360,Thermal Hotspot - Russian Federation,Russian Federation,Green,120.0154341172862,56.00841573781251,40.0,40.0,18.0,0.0,0.5,110.0,20.0,3.0
HS_2361,Thermal Hotspot - Russian Federation,Russian Federation,Green,119.88533552764063,54.26981860001897,41.0,39.0,19.0,0.0,0.6,111.0,19.0,4.0
HS_2362,Thermal Hotspot - Russian Federation,Russian Federation,Green,125.19591571357294,55.64877018883879,42.0,38.0,20.0,0.0,0.7,112.0,18.0,5.0
HS_2363,Thermal Hotspot - Russian Federation,Russian Federation,Green,121.72450741878956,54.56624609692052,43.0,37.0,21.0,0.0,0.8,113.0,17.0,6.0
HS_2364,Thermal Hotspot - Russian Federation,Russian Federation,Green,128.29006452558409,53.48887156398273,44.0,36.0,10.0,0.0,0.9,114.0,16.0,7.0
HS_2365,Thermal Hotspot - Australia,Australia,Green,132.3453046338647,-12.270419305587328,45.0,35.0,11.0,0.0,0.5,115.0,15.0,8.0
HS_2366,Thermal Hotspot - Russian Federation,Russian Federation,Green,119.74739876649708,59.44264485047851,46.0,34.0,12.0,0.0,0.6,116.0,14.0,9.0
HS_2367,Thermal Hotspot - Russian Federation,Russian Federation,Green,117.09025373216552,55.95106526016102,47.0,33.0,13.0,0.0,0.7,117.0,13.0,10.0
HS_2368,Thermal Hotspot - Canada,Canada,Green,-117.13349809274897,60.058554583872045,48.0,32.0,14.0,0.0,0.8,118.0,12.0,11.0
HS_2369,Thermal Hotspot - Russian Federation,Russian Federation,Green,117.951845647895,56.51191321974744,49.0,31.0,15.0,0.0,0.9,119.0,11.0,12.0
HS_2370,Thermal Hotspot - Russian Federation,Russian Federation,Green,118.06312666188254,56.678216960817224,35.0,30.0,16.0,0.0,0.5,120.0,25.0,3.0
HS_2371,Thermal Hotspot - Canada,Canada,Green,-121.19695826581558,58.97743447771877,36.0,29.0,17.0,0.0,0.6,121.0,24.0,4.0
HS_2372,Thermal Hotspot - Russian Federation,Russian Federation,Green,120.004306140285,53.59041202040782,37.0,28.0,18.0,0.0,0.7,122.0,23.0,5.0
HS_2373,Thermal Hotspot - Russian Federation,Russian Federation,Green,119.99769900074112,60.76781604552145,38.0,27.0,19.0,0.0,0.8,123.0,22.0,6.0
HS_2374,Thermal Hotspot - Russian Federation,Russian Federation,Green,116.96007410132528,53.42755403851101,39.0,26.0,20.0,0.0,0.9,124.0,21.0,7.0
HS_2375,Thermal Hotspot - Russian Federation,Russian Federation,Green,118.57152370151614,52.17957988534452,40.0,25.0,21.0,0.0,0.5,125.0,20.0,8.0
HS_2376,Thermal Hotspot - Canada,Canada,Green,-121.12139536805329,59.411013487692344,41.0,24.0,10.0,0.0,0.6,126.0,19.0,9.0
HS_2377,Thermal Hotspot - Russian Federation,Russian Federation,Green,119.63305707445996,59.66519441918694,42.0,23.0,11.0,0.0,0.7,127.0,18.0,10.0
HS_2378,Thermal Hotspot - Canada,Canada,Green,-121.64733676348008,59.49203522273083,43.0,22.0,12.0,0.0,0.8,128.0,17.0,11.0
HS_2379,Thermal Hotspot - Russian Federation,Russian Federation,Green,116.47943882857778,53.1010755716731,44.0,21.0,13.0,0.0,0.9,129.0,16.0,12.0
HS_2380,Thermal Hotspot - Russian Federation,Russian Federation,Green,115.2201340280861,54.1496010003675,45.0,40.0,14.0,0.0,0.5,130.0,15.0,3.0
HS_2381,Thermal Hotspot - Russian Federation,Russian Federation,Green,119.10232218705572,54.71016750155751,46.0,39.0,15.0,0.0,0.6,131.0,14.0,4.0
HS_2382,Thermal Hotspot - Russian Federation,Russian Federation,Green,118.11597189936197,55.663564979939096,47.0,38.0,16.0,0.0,0.7,132.0,13.0,5.0
HS_2383,Thermal Hotspot - Russian Federation,Russian Federation,Green,119.5527642004378,53.05398627090592,48.0,37.0,17.0,0.0,0.8,133.0,12.0,6.0
HS_2384,Thermal Hotspot - Russian Federation,Russian Federation,Green,120.44864089144804,54.7331918220385,49.0,36.0,18.0,0.0,0.9,134.0,11.0,7.0
HS_2385,Thermal Hotspot - Russian Federation,Russian Federation,Green,118.4438591736831,55.54929438281145,35.0,35.0,19.0,0.0,0.5,135.0,25.0,8.0
HS_2386,Thermal Hotspot - Russian Federation,Russian Federation,Green,118.78886593504636,55.62632333915384,36.0,34.0,20.0,0.0,0.6,136.0,24.0,9.0
HS_2387,Thermal Hotspot - Russian Federation,Russian Federation,Green,120.14854152989288,53.33983570109817,37.0,33.0,21.0,0.0,0.7,137.0,23.0,10.0
HS_2388,Thermal Hotspot - Russian Federation,Russian Federation,Green,128.3295092137956,55.051828179619775,38.0,32.0,10.0,0.0,0.8,138.0,22.0,11.0
HS_2389,Thermal Hotspot - Russian Federation,Russian Federation,Green,127.38313237449644,54.865461547104566,39.0,31.0,11.0,0.0,0.9,139.0,21.0,12.0
HS_2390,Thermal Hotspot - Russian Federation,Russian Federation,Green,129.55555036138642,51.82059602489095,40.0,30.0,12.0,0.0,0.5,140.0,20.0,3.0
HS_2391,Thermal Hotspot - Russian Federation,Russian Federation,Green,117.82195746105154,59.73251332431367,41.0,29.0,13.0,0.0,0.6,141.0,19.0,4.0
HS_2392,Thermal Hotspot - Russian Federation,Russian Federation,Green,129.61050882742094,51.70967247220398,42.0,28.0,14.0,0.0,0.7,142.0,18.0,5.0
HS_2393,Thermal Hotspot - Russian Federation,Russian Federation,Green,130.31818024142885,54.78872144703069,43.0,27.0,15.0,0.0,0.8,143.0,17.0,6.0
HS_2394,Thermal Hotspot - Bolivia,Bolivia,Green,-60.54328611002339,-15.948513861500274,44.0,26.0,16.0,0.0,0.9,144.0,16.0,7.0
HS_2395,Thermal Hotspot - Angola,Angola,Green,20.754010867306828,-16.594018327899924,45.0,25.0,17.0,0.0,0.5,145.0,15.0,8.0
HS_2396,Thermal Hotspot - Canada,Canada,Green,-104.45537225365815,56.58592122459201,46.0,24.0,18.0,0.0,0.6,146.0,14.0,9.0
HS_2397,Thermal Hotspot - Angola,Angola,Green,18.889406758008388,-10.401713232511996,47.0,23.0,19.0,0.0,0.7,147.0,13.0,10.0
HS_2398,Thermal Hotspot - Canada,Canada,Green,-105.36226057326732,55.742828226097046,48.0,22.0,20.0,0.0,0.8,148.0,12.0,11.0
HS_2399,Thermal Hotspot - Angola,Angola,Green,16.42237179218169,-10.67595824882352,49.0,21.0,21.0,0.0,0.9,149.0,11.0,12.0
HS_2400,Thermal Hotspot - Brazil,Brazil,Green,-55.295419946036226,-6.610764090867887,35.0,40.0,10.0,0.0,0.5,50.0,25.0,3.0
HS_2401,Thermal Hotspot - Brazil,Brazil,Green,-57.19663523662689,-17.711270072097843,36.0,39.0,11.0,0.0,0.6,51.0,24.0,4.0
HS_2402,Thermal Hotspot - Canada,Canada,Green,-118.07966757849614,60.83265812578328,37.0,38.0,12.0,0.0,0.7,52.0,23.0,5.0
HS_2403,Thermal Hotspot - Canada,Canada,Green,-104.16055142118395,55.78521811572436,38.0,37.0,13.0,0.0,0.8,53.0,22.0,6.0
HS_2404,Thermal Hotspot - Brazil,Brazil,Green,-56.599330532242455,-6.917258665995978,39.0,36.0,14.0,0.0,0.9,54.0,21.0,7.0
HS_2405,Thermal Hotspot - Namibia,Namibia,Green,20.557731847590205,-18.717810460556716,40.0,35.0,15.0,0.0,0.5,55.0,20.0,8.0
HS_2406,Thermal Hotspot - Canada,Canada,Green,-102.62385322196069,56.17411284167004,41.0,34.0,16.0,0.0,0.6,56.0,19.0,9.0
HS_2407,Thermal Hotspot - Bolivia,Bolivia,Green,-61.91947783754279,-16.0390239664606,42.0,33.0,17.0,0.0,0.7,57.0,18.0,10.0
HS_2408,Thermal Hotspot - Russian Federation,Russian Federation,Green,124.19867749583204,63.57907052060148,43.0,32.0,18.0,0.0,0.8,58.0,17.0,11.0
HS_2409,Thermal Hotspot - Canada,Canada,Green,-104.64041236626448,55.91358228735449,44.0,31.0,19.0,0.0,0.9,59.0,16.0,12.0
HS_2410,Thermal Hotspot - Russian Federation,Russian Federation,Green,117.53066277181014,60.56520563530449,45.0,30.0,20.0,0.0,0.5,60.0,15.0,3.0
HS_2411,Thermal Hotspot - Brazil,Brazil,Green,-55.79086064276825,-7.025701870918593,46.0,29.0,21.0,0.0,0.6,61.0,14.0,4.0
HS_2412,Thermal Hotspot - Australia,Australia,Green,134.8872509326,-20.25635869789068,47.0,28.0,10.0,0.0,0.7,62.0,13.0,5.0
HS_2413,Thermal Hotspot - Brazil,Brazil,Green,-58.51162215165264,-13.813989857212992,48.0,27.0,11.0,0.0,0.8,63.0,12.0,6.0
HS_2414,Thermal Hotspot - Brazil,Brazil,Green,-59.24780588600596,-14.701530292453953,49.0,26.0,12.0,0.0,0.9,64.0,11.0,7.0
HS_2415,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,27.388249536629868,-3.6356476362389345,35.0,25.0,13.0,0.0,0.5,65.0,25.0,8.0
HS_2416,Thermal Hotspot - Angola,Angola,Green,16.192536049002065,-6.193932279765447,36.0,24.0,14.0,0.0,0.6,66.0,24.0,9.0
HS_2417,Thermal Hotspot - Zimbabwe,Zimbabwe,Green,32.75229957687659,-18.366354229980143,37.0,23.0,15.0,0.0,0.7,67.0,23.0,10.0
HS_2418,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,19.595417074348045,-6.1352856001013,38.0,22.0,16.0,0.0,0.8,68.0,22.0,11.0
HS_2419,Thermal Hotspot - Zambia,Zambia,Green,24.41599309806726,-14.225663086988147,39.0,21.0,17.0,0.0,0.9,69.0,21.0,12.0
HS_2420,Thermal Hotspot - Bolivia,Bolivia,Green,-65.58099113570533,-13.122497691900062,40.0,40.0,18.0,0.0,0.5,70.0,20.0,3.0
HS_2421,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,24.9074817121057,-6.620625812221262,41.0,39.0,19.0,0.0,0.6,71.0,19.0,4.0
HS_2422,Thermal Hotspot - Angola,Angola,Green,21.146935843143645,-9.910558388462215,42.0,38.0,20.0,0.0,0.7,72.0,18.0,5.0
HS_2423,Thermal Hotspot - Zambia,Zambia,Green,29.51662906093465,-10.35783034307092,43.0,37.0,21.0,0.0,0.8,73.0,17.0,6.0
HS_2424,Thermal Hotspot - Australia,Australia,Green,142.48134137790433,-15.095214216230032,44.0,36.0,10.0,0.0,0.9,74.0,16.0,7.0
HS_2425,Thermal Hotspot - Zambia,Zambia,Green,29.139000698050772,-10.211875007927764,45.0,35.0,11.0,0.0,0.5,75.0,15.0,8.0
HS_2426,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,19.22646100798199,-4.1379741502827185,46.0,34.0,12.0,0.0,0.6,76.0,14.0,9.0
HS_2427,Thermal Hotspot - Zambia,Zambia,Green,29.023183224178805,-11.763820246208454,47.0,33.0,13.0,0.0,0.7,77.0,13.0,10.0
HS_2428,Thermal Hotspot - Mozambique,Mozambique,Green,39.12209134007034,-14.102324164008683,48.0,32.0,14.0,0.0,0.8,78.0,12.0,11.0
HS_2429,Thermal Hotspot - Angola,Angola,Green,21.00060642746528,-17.133638583076216,49.0,31.0,15.0,0.0,0.9,79.0,11.0,12.0
HS_2430,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,20.997145331272744,-6.411692144832619,35.0,30.0,16.0,0.0,0.5,80.0,25.0,3.0
HS_2431,Thermal Hotspot - Russian Federation,Russian Federation,Green,107.93998085911016,62.09393190451293,36.0,29.0,17.0,0.0,0.6,81.0,24.0,4.0
HS_2432,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,17.710941851887547,-7.006931696391086,37.0,28.0,18.0,0.0,0.7,82.0,23.0,5.0
HS_2433,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,17.9652990636134,-7.275563253120336,38.0,27.0,19.0,0.0,0.8,83.0,22.0,6.0
HS_2434,Thermal Hotspot - Angola,Angola,Green,15.878641864180286,-14.02958995107352,39.0,26.0,20.0,0.0,0.9,84.0,21.0,7.0
HS_2435,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,21.925922969338583,-5.289321932980483,40.0,25.0,21.0,0.0,0.5,85.0,20.0,8.0
HS_2436,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,19.2113892081432,-4.0383780087127,41.0,24.0,10.0,0.0,0.6,86.0,19.0,9.0
HS_2437,Thermal Hotspot - Angola,Angola,Green,17.7427820455842,-10.936037729984433,42.0,23.0,11.0,0.0,0.7,87.0,18.0,10.0
HS_2438,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,17.993275504451873,-5.016996909594721,43.0,22.0,12.0,0.0,0.8,88.0,17.0,11.0
HS_2439,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,21.3416448107644,-4.945896231616165,44.0,21.0,13.0,0.0,0.9,89.0,16.0,12.0
HS_2440,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,20.052396267824182,-5.327335694428482,45.0,40.0,14.0,0.0,0.5,90.0,15.0,3.0
HS_2441,Thermal Hotspot - Brazil,Brazil,Green,-58.319398025071976,-6.365549116670098,46.0,39.0,15.0,0.0,0.6,91.0,14.0,4.0
HS_2442,Thermal Hotspot - Brazil,Brazil,Green,-60.92069876110295,-9.181896352976896,47.0,38.0,16.0,0.0,0.7,92.0,13.0,5.0
HS_2443,Thermal Hotspot - Canada,Canada,Green,-123.23852287034047,59.50277796162688,48.0,37.0,17.0,0.0,0.8,93.0,12.0,6.0
HS_2444,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,18.96499768586349,-4.9878041717608825,49.0,36.0,18.0,0.0,0.9,94.0,11.0,7.0
HS_2445,Thermal Hotspot - Angola,Angola,Green,15.971581115979305,-13.726619815106735,35.0,35.0,19.0,0.0,0.5,95.0,25.0,8.0
HS_2446,Thermal Hotspot - Canada,Canada,Green,-122.36213189426084,59.15281414662525,36.0,34.0,20.0,0.0,0.6,96.0,24.0,9.0
HS_2447,Thermal Hotspot - Angola,Angola,Green,19.416885721530537,-9.97917962846494,37.0,33.0,21.0,0.0,0.7,97.0,23.0,10.0
HS_2448,Thermal Hotspot - Angola,Angola,Green,17.51462148506522,-10.832426845445818,38.0,32.0,10.0,0.0,0.8,98.0,22.0,11.0
HS_2449,Thermal Hotspot - Zambia,Zambia,Green,30.35821347493799,-12.69459167205164,39.0,31.0,11.0,0.0,0.9,99.0,21.0,12.0
HS_2450,Thermal Hotspot - Tanzania,Tanzania,Green,33.96998356781342,-6.9848330754222285,40.0,30.0,12.0,0.0,0.5,100.0,20.0,3.0
HS_2451,Thermal Hotspot - Angola,Angola,Green,15.69610009635409,-14.023895422538155,41.0,29.0,13.0,0.0,0.6,101.0,19.0,4.0
HS_2452,Thermal Hotspot - Angola,Angola,Green,16.702063972380575,-10.2629603797048,42.0,28.0,14.0,0.0,0.7,102.0,18.0,5.0
HS_2453,Thermal Hotspot - Brazil,Brazil,Green,-55.9521326735278,-6.474544968446138,43.0,27.0,15.0,0.0,0.8,103.0,17.0,6.0
HS_2454,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,23.072085180853264,-7.632243536369693,44.0,26.0,16.0,0.0,0.9,104.0,16.0,7.0
HS_2455,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,19.067528444365006,-3.9660663747526463,45.0,25.0,17.0,0.0,0.5,105.0,15.0,8.0
HS_2456,Thermal Hotspot - Namibia,Namibia,Green,23.018605163453874,-17.965815063746735,46.0,24.0,18.0,0.0,0.6,106.0,14.0,9.0
HS_2457,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,19.155622969563115,-3.9806221382560705,47.0,23.0,19.0,0.0,0.7,107.0,13.0,10.0
HS_2458,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,18.398220983207644,-5.25210913691761,48.0,22.0,20.0,0.0,0.8,108.0,12.0,11.0
HS_2459,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,20.67514244480744,-5.77321737915906,49.0,21.0,21.0,0.0,0.9,109.0,11.0,12.0
HS_2460,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,21.50365850999731,-5.536670245761795,35.0,40.0,10.0,0.0,0.5,110.0,25.0,3.0
HS_2461,Thermal Hotspot - Angola,Angola,Green,16.356924559997378,-10.581991985931378,36.0,39.0,11.0,0.0,0.6,111.0,24.0,4.0
HS_2462,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,24.47973387270126,-7.420736222770297,37.0,38.0,12.0,0.0,0.7,112.0,23.0,5.0
HS_2463,Thermal Hotspot - Angola,Angola,Green,16.984978406157154,-10.070924516724752,38.0,37.0,13.0,0.0,0.8,113.0,22.0,6.0
HS_2464,Thermal Hotspot - Angola,Angola,Green,19.07418842765812,-8.8308281534011,39.0,36.0,14.0,0.0,0.9,114.0,21.0,7.0
HS_2465,Thermal Hotspot - Mozambique,Mozambique,Green,38.711605777395114,-14.240874878618577,40.0,35.0,15.0,0.0,0.5,115.0,20.0,8.0
HS_2466,Thermal Hotspot - Australia,Australia,Green,128.13066953471483,-16.727256641048687,41.0,34.0,16.0,0.0,0.6,116.0,19.0,9.0
HS_2467,Thermal Hotspot - Brazil,Brazil,Green,-50.90682245148883,-11.851972978596915,42.0,33.0,17.0,0.0,0.7,117.0,18.0,10.0
HS_2468,Thermal Hotspot - Angola,Angola,Green,16.999703269873553,-16.660147900832172,43.0,32.0,18.0,0.0,0.8,118.0,17.0,11.0
HS_2469,Thermal Hotspot - Australia,Australia,Green,130.63160881195108,-13.491601357114424,44.0,31.0,19.0,0.0,0.9,119.0,16.0,12.0
HS_2470,Thermal Hotspot - Brazil,Brazil,Green,-46.468336665087705,-10.875452452216852,45.0,30.0,20.0,0.0,0.5,120.0,15.0,3.0
HS_2471,Thermal Hotspot - Zambia,Zambia,Green,31.041641872314344,-11.34393352191282,46.0,29.0,21.0,0.0,0.6,121.0,14.0,4.0
HS_2472,Thermal Hotspot - Zambia,Zambia,Green,31.019431330813113,-11.6847661478102,47.0,28.0,10.0,0.0,0.7,122.0,13.0,5.0
HS_2473,Thermal Hotspot - Brazil,Brazil,Green,-56.15301247942723,-14.596415280910502,48.0,27.0,11.0,0.0,0.8,123.0,12.0,6.0
HS_2474,Thermal Hotspot - Brazil,Brazil,Green,-55.313825788036205,-14.581868475387417,49.0,26.0,12.0,0.0,0.9,124.0,11.0,7.0
HS_2475,Thermal Hotspot - Brazil,Brazil,Green,-56.09265950568648,-22.10281989401966,35.0,25.0,13.0,0.0,0.5,125.0,25.0,8.0
HS_2476,Thermal Hotspot - Brazil,Brazil,Green,-50.14674858260553,-11.717390164177385,36.0,24.0,14.0,0.0,0.6,126.0,24.0,9.0
HS_2477,Thermal Hotspot - Brazil,Brazil,Green,-54.87142626514294,-9.591899250130483,37.0,23.0,15.0,0.0,0.7,127.0,23.0,10.0
HS_2478,Thermal Hotspot - Brazil,Brazil,Green,-54.80183650131299,-19.357612515021177,38.0,22.0,16.0,0.0,0.8,128.0,22.0,11.0
HS_2479,Thermal Hotspot - Zambia,Zambia,Green,31.271129470909543,-10.777067867249135,39.0,21.0,17.0,0.0,0.9,129.0,21.0,12.0
HS_2480,Thermal Hotspot - Brazil,Brazil,Green,-57.047780623791894,-15.732568495356675,40.0,40.0,18.0,0.0,0.5,130.0,20.0,3.0
HS_2481,Thermal Hotspot - Brazil,Brazil,Green,-55.72686015296203,-14.015991048958597,41.0,39.0,19.0,0.0,0.6,131.0,19.0,4.0
HS_2482,Thermal Hotspot - Australia,Australia,Green,132.07153947010914,-12.697284946877712,42.0,38.0,20.0,0.0,0.7,132.0,18.0,5.0
HS_2483,Thermal Hotspot - Zambia,Zambia,Green,30.714749062786456,-12.671351238393932,43.0,37.0,21.0,0.0,0.8,133.0,17.0,6.0
