active_satellites,inactive_satellites,debris_objects,average_altitude,orbital_velocity,launch_frequency,collision_alerts,solar_activity,orbital_region,traffic_density,congestion
4139,2208,8967,32101.14684149519,2.428528737422817,8.272465090986534,97,155.28085575790323,2,0.5279457176123403,1
200,2486,2745,13841.430919537072,2.7624353628780582,11.36573876348878,73,67.41936918740403,2,0.704229455532969,1
3175,2108,3031,35439.78676904738,3.3785524589456037,17.197023238060464,90,248.67538062741795,1,0.9546600831227934,1
4155,2451,5804,19165.13187320162,4.2575828341571516,9.276299912213295,88,161.1352786409616,1,0.13776384522039387,1
4907,2001,12866,7643.362259824607,1.3074911252767851,6.285690494263026,9,212.91664598277725,3,0.3865219776777037,1
4357,2766,526,21461.425242864643,7.218739531111715,17.46517224206426,38,162.58577077552482,2,0.2187761421841493,1
4588,1499,12442,3864.1635987896107,7.325985781171246,14.678360761559537,59,210.99704396594313,3,0.32383515155938347,1
1204,2431,8006,29109.026886502303,5.6317594403664195,6.140593211603669,95,156.88198528143275,2,0.5105809072106763,1
4091,381,13534,22676.67948582597,3.2123698390914526,3.3389139723638306,97,138.9948735236434,1,0.8454102833574068,0
4944,2850,14774,34709.28898865925,3.6972281326358196,5.820548105194425,22,141.18115973010475,1,0.3995104167626573,0
1849,761,17254,24905.858906791374,6.138356992097601,2.4727523249740235,96,50.46870796931731,1,0.557910009046306,1
2228,579,12778,1959.582732824569,3.004037038361914,18.068326750937995,95,124.13099015697759,3,0.8122378769286687,1
3906,2766,13397,17256.131011161386,5.262426158291246,12.234537422966838,21,240.38881108470466,3,0.9281303880990247,0
300,1329,10365,19220.906677539573,7.343897546979478,17.270250918254252,85,185.1153685566638,3,0.3496635951918614,0
4146,648,11867,33020.57957607226,3.8731348244044796,16.407217440232294,86,233.86380059050003,3,0.17795553574577572,0
802,742,7112,15682.311137727569,5.1093413477399725,3.064711626038883,82,90.05251396266073,1,0.5821431186715978,0
4877,1087,14616,21447.78590499629,7.500128509481584,8.860025303718384,22,148.2320497219451,3,0.8957767310023603,0
982,1981,5911,6857.228547915327,3.384070961362781,19.44126787690761,21,56.89638608374694,3,0.24847998743539867,1
3882,2891,10731,8957.615840401115,6.317478218591353,4.675886045612461,61,185.4104303829814,1,0.4994472731457297,1
4433,463,2127,19839.406169758044,6.285852991270767,1.0047779961092118,93,206.8032536017849,3,0.485966962607817,1
1368,2554,11968,25152.04738290202,7.499466356637777,6.920202953578498,18,199.56027824230787,2,0.9270927508073388,1
2597,1181,13335,15789.493092971481,7.010125234282042,10.218916134886808,21,67.35399858624163,1,0.45670788927094774,1
1427,1687,8820,15689.534616814628,6.241797285095194,1.1175489449193576,0,99.50553132376609,3,0.5362577910459719,0
2564,1390,11644,9364.595476023675,5.455607996729809,8.533475479569407,33,181.16547337652483,3,0.13825365798222256,1
4452,2412,12743,25193.081409252914,2.6883180369871043,5.068253326638024,25,201.7982201780295,3,0.45823583610737717,0
2202,1449,11102,395.92895044621935,5.6945407086757145,4.242359119020698,3,104.84210900617268,1,0.34179408240154974,0
1261,1706,15812,18557.117323030445,2.9351042630628466,5.27814265941188,47,131.2482088762289,3,0.2216612468164848,1
1730,2769,8886,327.61823013314915,4.080137237493324,2.1079749372860834,44,120.2532155231292,3,0.5086733075084748,1
3296,1269,12646,21446.151171752233,5.967890457840621,1.53295710278329,11,50.91298464055287,3,0.7708876095470397,0
123,2098,13331,1306.4523989699387,5.724259733598691,11.916909621087106,91,165.302621288367,1,0.17669920027900143,0
191,2212,13167,33854.40146033546,3.808393650205498,18.956614410835492,36,183.82255310422644,1,0.1415701190396783,0
595,2515,1494,17310.74468751831,2.278729801832396,16.094801369575002,2,105.28714171634806,2,0.12429436982270414,1
3535,690,2105,24688.013783361013,4.388997178609763,16.67797305609341,27,187.55690485855777,3,0.7630948950718968,1
2710,1945,18221,30758.82538943036,2.8898104433057794,14.701632027035252,92,98.54976000104507,2,0.7880790421422172,0
4113,1516,8889,8628.111686378854,2.788041350853331,19.119656098353328,83,193.1060784000072,1,0.8887174343849126,0
2859,1962,1868,19533.929696420946,3.2875550981259534,19.01100959441139,1,141.43748446188326,2,0.9641313698330737,1
3830,783,2831,31111.49511582399,5.943664309399374,15.566062232828354,55,224.38697931077726,1,0.3774098684798163,0
4574,230,14516,19452.295166730473,4.481000823774885,14.318925171596167,64,158.94688508104937,2,0.34044129245769095,0
2866,816,11203,14261.255364124616,3.6121968377690035,6.105590330721933,45,86.93057767551124,1,0.9914787060127127,0
4628,2920,7618,13405.539112570263,7.304163699366234,1.823327851048675,99,214.40225521856757,2,0.14214224771786,0
1215,2809,4221,13951.079291302547,5.947464720088986,1.8573594801749782,43,205.53570014940453,3,0.04171870487729068,0
410,2969,1969,22232.44012237474,4.462569791318935,14.725221520213092,17,66.84563627210758,2,0.38515869934212055,1
2193,2072,6936,1834.6690095383403,3.9490185398044817,0.5674772156346353,72,59.60813851328312,3,0.0880508952592306,0
4957,2581,10543,15070.70691004295,6.732277818523476,16.328184979369635,36,77.25820829012136,3,0.38324736498694756,1
4167,2254,14414,20269.090809136193,2.210471457492291,7.329528984294324,53,219.06301223842516,2,0.41159174679078836,1
2371,2173,10816,28352.432190124848,5.649077478060073,3.8416107803460653,24,114.07651114429666,1,0.6387358110207599,0
4601,2726,10065,19173.776092765034,1.1471070922864852,8.15177009374433,82,150.9502865278326,3,0.7441428047286792,1
2465,2329,14182,33356.98391709862,1.0487249914416423,14.065444549193266,61,170.5932798783239,2,0.6477981507138533,0
1320,2786,822,16087.073126859943,7.522485852106989,5.502212278539835,24,198.69628638019606,2,0.7071886787334852,0
1965,2525,10134,23498.430611397373,4.597920047688199,3.4723675057416448,51,215.99106283991097,3,0.36898729431109645,0
4183,368,6929,829.4038380320319,3.205821978945427,14.75768554203289,62,153.1731026039829,1,0.4565274259191181,1
762,2478,3337,8736.440812580277,6.5628734301353235,17.613626094868952,14,133.15192200806513,3,0.7143823595803012,1
2023,208,7599,29393.37300106953,7.893796041830477,11.710896007928088,45,89.18835715552451,2,0.1474076985120163,1
3470,846,7588,21186.49897455261,1.240896539936739,10.47711162484606,55,171.50407114569953,2,0.7120467100070514,1
1161,1265,9082,34072.99558489582,1.2657248597257018,15.097509013553385,25,159.9754118672723,3,0.9515519470763313,1
3452,342,18977,27152.976455923075,6.9834743665461145,14.652930612286923,63,108.23207086908356,1,0.1756723950026704,1
1533,872,2563,16297.96612536034,4.897003598351576,0.12556805092911683,19,139.24069599815013,3,0.39443375654971025,1
4746,1874,7849,28077.86339720504,7.179192192194573,5.636889973127022,66,197.93020508572002,3,0.5813697998768425,0
2203,2288,1574,16946.766782139613,5.862501538816615,18.640259825532073,24,175.416006213821,3,0.7181517140586953,1
4118,1275,4745,12020.04559689311,4.294099560853659,19.204043340738302,20,146.3481478538287,1,0.2520254929000878,1
3016,2547,2011,1886.0393769901293,2.129421473706036,10.205743139962841,33,104.46328972554507,3,0.5845702877097373,0
4307,640,13208,31189.316424751465,3.729028028803233,11.20180030368621,87,183.60086380249794,3,0.9350545262845069,0
3535,2166,9974,15198.114144842117,6.510015647910915,0.013130429185799208,24,175.53159709623068,2,0.35745236623312915,0
4343,2740,7958,24729.096203874273,2.6374228473131507,13.44680031716425,64,141.64671119730457,2,0.5690537117566188,0
1431,2081,1124,5679.529573655878,5.986565457936484,4.248716950342743,28,97.70480953829849,1,0.6240846462274413,1
2693,320,16426,29876.852378872685,2.7314120538866766,2.5582377384862665,31,84.97530019448791,1,0.8872983696060202,1
1424,2435,7068,29706.375968185104,4.244740647141244,6.093682598750663,0,117.87989895041484,2,0.310953172085082,0
4976,682,6937,17460.88394574259,1.5980240301763167,13.297843781050771,34,231.74297281501427,3,0.8729531016598737,1
158,424,13673,24262.780550255182,4.184989211165266,8.72666742359398,55,200.77731799924442,1,0.673468984455264,1
2652,1083,16854,18868.047539404677,5.288917810163294,6.981165743639752,15,228.21395888660385,1,0.7169373077968102,1
4650,2782,17406,19971.12180007163,4.943226291271376,14.53615411883769,31,218.51979698346437,1,0.06630563381803556,1
477,1540,11009,32019.096105357374,3.845265600774152,16.27440179643218,78,141.77651304105393,2,0.35654202139649604,0
4752,595,3552,34815.58318199376,3.5878669301610713,17.384049361309234,4,156.08849773139727,3,0.11799779388111387,1
1329,122,11076,13356.462163099317,2.927791302331162,8.895056321014238,9,83.91721398748635,1,0.5615664956759794,1
852,2609,8200,12076.045919526865,6.36972845995185,14.356558437067637,85,194.1744303200727,2,0.8376290808810547,0
1533,2526,10127,11076.306211646315,6.478466683845725,17.704268061107108,71,134.3897654778483,2,0.40998685675912294,0
3295,1733,8286,27793.164818368186,4.381192849536456,18.178127980397008,78,82.25380518716901,2,0.22560405990139243,0
4511,288,3673,26079.729054775857,3.6779323542617037,9.842427706825351,19,69.07096001703535,1,0.30460829359767283,0
1636,548,3568,1768.0427225634585,5.4619608061189595,7.1065312546588295,88,189.22696197095675,2,0.5731883656079642,1
1822,741,11311,3366.183887266057,4.9041262546662,18.003721425162226,11,146.4405946273733,2,0.7675331755901658,1
705,2496,1045,23334.135430971655,5.670788264867612,5.2286093652967995,89,51.79907846776406,3,0.6898602152975326,0
4236,797,11978,10043.51874721665,3.1421087254747104,15.936948837544424,67,214.9031204519243,2,0.9421704828631668,0
3688,940,4563,3478.5753151252175,6.518446915009672,18.173098032815385,62,173.89244521748168,1,0.8838722951979673,0
4539,127,19678,15009.160882532478,3.217199675964631,14.794375993294498,25,57.675280479523664,2,0.10491197875470004,0
4873,2820,7737,31613.88528759718,3.9310629031226214,13.59720326838545,59,110.93696646275649,3,0.7036903547345369,0
3877,2010,9725,13313.96184978231,1.9269590974354647,1.0135431958017382,73,194.4811360281711,2,0.393653845669922,1
758,2946,4811,25103.55538844514,6.9875852560504335,4.069459794018002,60,61.80594785741682,1,0.33614384343034875,1
2825,1118,8431,32440.580330825494,5.509916224596906,13.331392496001957,14,197.25051180424367,2,0.47588085474580855,0
1560,656,8573,6261.408312111699,2.6470094115328933,15.703911766076295,4,150.97904622130505,1,0.7662668018910415,0
1457,1341,15026,22027.321999940737,6.96202637661618,1.2678194677401855,31,206.57148063312954,2,0.41678739761987016,1
959,2454,15054,32694.20086638784,5.933551055874084,0.3811890743474122,95,221.04738754360858,2,0.8210789184160036,1
2821,914,1932,7124.188779130246,4.095261788515746,6.230251477785568,21,203.551690214434,1,0.4719347913007582,0
3232,928,14192,35595.91157362373,7.928899819038308,12.899101501861454,21,65.61498303747,2,0.06037849660177874,0
1980,1301,1740,13269.990368519491,3.360468250427247,10.24085286041306,11,142.07469883417042,1,0.630347477597933,1
3672,646,2323,7987.424005317834,1.6968469671558268,0.16718631412723894,63,113.74711971880089,2,0.7807790026943293,0
2394,2034,12893,30193.93636310202,6.134213338675833,3.0322433693329365,74,151.69848334584552,1,0.3159822419677757,1
3113,2128,6699,16951.14167450301,6.29934327844054,15.044017096017544,87,243.16038740905407,2,0.22214220003640917,0
831,1179,11831,24210.27882449025,1.4127557422488286,5.953234101418536,79,74.87924049211733,2,0.6401781852738653,0
2505,1694,7342,17727.938263904765,6.735933854027213,2.3437741636444565,15,223.11966172513488,2,0.3526419229414849,0
492,2044,13018,23238.295166169108,6.431590597114452,1.017268517626535,64,248.17062652483688,3,0.9057901219540287,0
791,1655,14972,1466.203576889037,7.507174602779094,17.008844419598283,50,248.00439570816178,2,0.7668172370005032,0
2485,787,12618,12736.452109862965,1.8298438578702187,9.4333199271387,86,209.33785737735383,3,0.4611929152198916,1
4186,2233,19332,23731.764563013065,5.205666907966305,10.073572928382024,91,143.11609542816572,1,0.9755662676703893,0
3001,759,3326,12757.944837221889,2.5359577913635842,1.2268250822523696,31,85.60012415453448,3,0.34450480373925074,1
3332,673,5164,27972.015399375716,3.796093671357234,9.771598503535262,52,171.6426151454815,2,0.4446215931806058,1
711,1137,17865,34599.665419753575,2.855635803717019,12.915463091466947,99,172.07453485206557,2,0.6489367586056602,0
1542,1228,18981,1539.3298332287995,4.145083914028345,2.4559729312554746,2,113.28690674642874,3,0.5120323489459365,0
4786,2325,13267,30820.38995777268,1.7901342989466094,18.05031424240307,12,173.36444332379008,3,0.3443873996205422,1
3268,2356,19516,6252.491826384152,3.1246085550150147,15.666959462709345,91,73.30943590168,3,0.41778990519741477,0
3013,1192,3396,33040.667972881296,1.4964311007590405,16.03770166513653,91,176.80168359061594,2,0.8636804161174854,0
4361,1010,3624,34095.180310324584,4.44282391635813,10.730661542272454,57,229.34447660271636,1,0.19820935550798524,0
4132,1115,14945,20576.629845295738,3.076782467537186,6.6784376195699195,44,144.41306276796092,3,0.31762141352855233,1
1689,1294,19668,17348.633949274437,5.132159862703334,12.8090444452152,23,202.9125951688514,1,0.19851908983412858,0
258,894,4766,27354.296252065924,4.195123269941178,4.507402960742024,50,177.1281131811005,3,0.5122094175971323,0
1172,2529,15642,33065.17012462607,2.7069716269737585,2.7376943406156418,12,50.6128251593027,3,0.1608964498893154,0
2809,2976,9407,8521.56937983116,1.7205815301715135,10.766612365665264,23,74.39968487312936,3,0.17113713562657717,0
4419,1433,19934,13891.403616566211,6.273216818849262,9.572523763113544,4,204.96707671995958,1,0.8342932229464242,0
2340,2895,13717,15147.78861759472,5.431927878600417,3.005647912034155,80,58.090585461351374,2,0.7030275707644692,0
204,266,4236,30480.40065028697,1.2305099742369212,10.608077455903475,49,241.2495314259592,2,0.1885045514432303,0
1061,2140,17473,5101.629351953659,7.925558919794302,10.929365418350493,75,228.81523235825924,2,0.38666597577366846,0
380,1123,3452,22504.981724771755,5.497431922183343,17.430295509062837,48,122.4749884265593,2,0.916886466902396,0
4216,728,3325,12763.698666654403,2.4502655071552413,15.184201126159898,17,112.07677283085025,3,0.8701108964138716,0
3656,332,715,31901.405687684906,6.883478111517829,4.351313289162089,32,172.58635735128115,1,0.6544919897855779,1
2788,262,12437,12364.513448594893,7.174705052646523,16.35864043754817,57,172.3585243971044,3,0.28398339555252383,0
1539,2740,1087,35210.476996798294,5.015797777539261,19.380283240300884,30,67.8066386606507,2,0.37328801568405146,0
3756,2651,3085,759.6295026975047,7.199005385133358,14.332390252674276,33,93.0771358336611,2,0.6532504172914008,1
273,1998,2515,8776.01969254115,1.2042023439629546,15.740063155461828,93,177.2933171738275,3,0.5604725348271152,0
4948,2001,13334,16572.08869411362,7.6161669781716155,5.328596260433933,95,210.15410212276197,3,0.5606273379632406,1
4456,605,2624,9376.420070834249,1.4004252986085488,19.8380509838871,73,88.40049932472876,2,0.4233709680886235,0
267,2782,8491,26598.687698826223,5.496730447723064,3.5278908493657046,30,190.38644291468364,3,0.0902306561536872,1
3316,2207,19913,29360.942592673335,3.4212624585786005,15.017201478667504,98,224.0950507146618,2,0.1215475772917668,0
664,1185,5667,25170.786204612432,1.275186460123157,7.904385946150514,78,73.5610285753075,1,0.8353214307016228,0
4416,1959,3594,34940.26570246006,7.505018148546259,7.137381341420291,26,137.820679146389,1,0.8841240029542176,0
2767,1267,2612,16526.160454989735,1.947503614787852,5.703184592513059,58,220.11110433810842,3,0.893698969299542,1
1462,499,12264,35275.75867449153,6.976209311967852,8.821215937700407,26,124.1253794164828,1,0.47458498802100835,0
971,1987,4309,4661.060570106387,3.3124150631117866,15.817492061685371,0,103.89146532781677,2,0.9355140811906604,1
4992,643,6784,30484.81862225809,6.188148019160796,18.819451601258258,75,199.12295052162523,2,0.8377176423505852,0
3759,457,4319,1576.1981411088689,2.77954552865697,8.324764869249435,67,130.1555835967207,1,0.38416039402594326,0
1230,586,7844,19242.61307813533,5.0840375640935935,13.033432819708786,22,191.26234842498718,2,0.22301495890776135,0
4750,346,10365,17544.083740998794,6.596876650014573,15.764482860655157,97,75.27824087209287,1,0.7285652889140399,0
3906,1355,9231,30855.526279015394,4.963258812310923,1.9947233733375103,51,160.7021803356146,3,0.7253040988128672,1
4065,2185,1864,25286.22136019751,3.1458679455007577,19.21087333256797,56,125.89216844737095,2,0.8901790186039585,0
4423,778,14027,15989.823424830316,2.63405013737863,4.232669296029461,86,249.46101253212012,1,0.05046708917263554,0
1219,545,9727,32265.041633726265,2.2236391774722826,18.30158606383059,50,168.2782839207276,3,0.3525691825911694,1
597,1740,6301,31914.124418275056,6.871687654302729,19.732056954582756,82,186.43306323505075,3,0.03486696397847411,0
1124,2163,19795,1085.3996331458102,5.276598375940145,2.0080921278876684,83,76.20702336943954,1,0.21036834941550664,1
2326,153,1328,31382.465136196362,4.560745473302159,17.854945465707182,62,248.39384355162355,3,0.39960598119363644,0
2308,848,12339,19051.755768094463,2.747064786801152,12.818185473993964,83,60.28089323129209,3,0.12307005155932682,0
2061,117,11023,30234.797809388274,4.036272739784696,16.358534726747422,92,64.16733420067378,1,0.822286191002496,0
409,871,2957,6691.384738453009,5.340439658482594,2.1819531299215833,76,65.14705485364092,3,0.2028814433114695,0
2192,2696,11600,5609.2195937772185,1.5031715745843282,16.68523962440519,27,224.1201289760711,2,0.41133816079573127,0
1790,1419,3239,26054.872616165674,3.525004556059602,12.520686373432973,23,195.71786174936955,2,0.8016796270730514,1
3199,1698,15293,10057.805487805374,2.676525562234705,10.212374313003842,21,244.61059017659667,1,0.11672572752302102,0
311,2835,17783,20206.491743888488,5.5256043438352425,11.20065360314001,85,63.3120666115176,3,0.6196202622217271,1
1981,118,5769,24859.59628884075,5.243883055733954,14.889353639067037,39,188.3351287183982,1,0.9405130978321266,0
3176,697,7543,22052.588821231682,3.0959084625161966,5.952734580760158,74,156.6538568069424,3,0.4542877893631443,1
1646,2058,1718,25222.96394810537,1.291415054748056,18.86954484122228,7,177.82723782217988,3,0.24012975277918658,1
2488,2894,8779,22408.79072334681,2.279689255647477,6.152731436822516,95,152.58327469927616,1,0.9432008856449522,1
299,408,14296,13772.78351569842,2.120434529164367,17.54160295991931,87,185.06939105629806,2,0.05418473694953618,1
2813,2293,17244,3439.7000810830973,4.978760344736639,0.24222987212652036,11,231.4118187992529,3,0.311597595628872,1
3359,2954,16999,30821.356296846367,2.1850401944805897,18.329601314609153,48,167.4947752038005,3,0.8173353707039761,1
4497,2079,11230,30487.094271994476,4.376340479910287,17.031556394739038,20,229.2831751707076,2,0.15393645483404894,0
4335,1584,14167,403.3104387579226,5.301701861262272,2.483608455832085,66,206.43246314358973,2,0.08408383626805682,0
4942,428,17363,30302.98481479665,7.156959080997993,14.73845860630692,38,222.98480681208807,3,0.45800673223437127,0
4208,1460,16380,5605.399257473748,2.715192940813731,7.482301639825595,61,181.85017345930135,3,0.3317714249904198,1
471,1541,16243,12116.481189688933,2.3013905537448425,9.59556535617956,81,153.72115524523093,3,0.7971592930130216,1
3520,882,16696,14997.881372972777,2.2127768319314214,1.3718647843680443,57,63.910874801737386,2,0.3371446691516624,1
1112,2732,12700,24530.784389839733,3.523005166584576,4.251475841289247,61,216.98049272961615,3,0.6698250988783425,1
2249,1198,5303,3508.4743727752534,5.544268535229786,19.07292069166186,69,98.40214799191615,3,0.5601943419946919,0
1516,1083,5539,29793.912093841915,5.703036945038117,8.359009741106796,35,57.332198640210706,3,0.5969930050978405,0
1767,2850,3248,33950.370749074755,2.4767333045963698,0.5206069379372491,44,153.81423598720934,2,0.5111416399884644,0
3550,437,11000,34306.51209700196,1.918634163025866,10.301562184074415,78,176.5031273006923,3,0.13546075251902256,0
1178,893,506,3487.800454378452,4.140745536099988,19.893982672271317,14,182.36628028044873,2,0.062033872649352007,1
1436,2324,13658,33113.813077814855,1.9883389736940473,6.656412537781553,61,183.94315790705255,1,0.5438984266442477,0
3356,1881,18809,20528.274514085973,6.690445214648191,2.824271257828481,37,180.74447870485443,3,0.6494238083421137,1
2570,871,14758,26224.042540484057,1.587170132396755,12.87106857459076,63,211.6384284121824,1,0.7253285113233217,1
4863,346,16836,33515.362092672985,6.264653255258318,18.39648682431119,87,203.8723217897807,2,0.7221406728673881,0
4861,2135,2575,23863.637345973144,1.2985354086245815,17.1829886233189,70,212.56680552160577,3,0.7403117720336917,1
604,688,5420,16551.272155318904,6.648888811964961,13.139750330203775,8,142.05242786759277,2,0.02032201486121321,0
1736,813,18738,18999.003634632416,5.390061729128831,3.682949113003098,74,62.56374917081353,2,0.22349789502696982,0
4549,1204,1222,24705.224549601462,3.256611741008003,15.687197292781736,79,177.91525290920086,3,0.7295912297624376,1
3244,2778,15396,34020.220664960005,3.838629463352299,16.464439093249617,70,92.04294953691709,3,0.12358177759289435,0
4178,1336,13279,32055.151390634248,5.715320683901183,16.990955609767084,24,221.90431132952148,2,0.18658077399003548,1
4368,2796,18687,20859.007740312503,2.2993970080091963,8.078826150252986,77,194.3331439538325,1,0.6596021622142326,0
1475,1005,11462,7754.167632990004,7.2322446836260585,8.177178896077276,64,203.1739766647089,3,0.8081780337625406,1
1269,2836,4052,12612.902663709603,4.3802099393432625,3.103142108905701,19,107.28444209139938,2,0.16248158636835552,1
1094,147,3960,13152.708437705414,6.32097646076266,15.453735274781764,27,176.6108205344005,3,0.5508275335194175,1
487,2323,4758,10552.430416674651,4.546872180421049,14.74452452174824,48,155.61678748966875,3,0.181344300674525,1
4229,498,5730,26933.49191083943,4.165954599254777,1.994994280849256,33,103.69037294528998,2,0.20859060033809196,1
403,2192,19602,30128.356138282434,4.287308936503251,0.40268441915020103,72,212.4451253747636,2,0.4819750502924819,0
182,1381,1769,11649.946011518467,3.5418729754141087,19.034398520647674,19,159.99168303967372,1,0.6738736773914757,0
583,2461,9115,30491.310318427175,6.129279369693915,0.34536817755403293,94,88.1576512121119,3,0.5741882967979983,1
3468,265,19542,26492.85920209181,6.92306710619096,12.571973184600512,84,111.04942507603717,1,0.09242296655109605,1
1529,1853,3248,15991.96997091645,6.980776650143765,9.0728301401579,21,95.42149184965633,1,0.2855610356222975,0
466,1115,7914,25212.136470809786,1.84801999753854,15.548269749968133,76,112.47998409986411,1,0.9381653840059433,1
2467,580,19663,27742.31154397721,6.329575337454401,1.7545747566616021,43,87.63383851786072,1,0.627642640321016,1
2196,980,16640,20284.913532860755,2.399682337936944,13.647471901971343,46,124.2277794386549,1,0.6581231658171347,1
2418,1595,13201,16063.459336097723,1.085248415172009,12.298851027021978,24,188.7966340130728,1,0.21114540572835228,1
3815,798,17435,3841.3771998057337,2.9282132469547264,17.07188351542281,21,241.85988585768476,1,0.9582343159556422,0
3819,2756,17796,249.03422607743363,3.0500801876237054,10.370902683319844,60,92.10721149724834,2,0.20651075137974817,0
578,2338,18266,33753.596918858566,6.668523378583997,14.565841634965661,51,109.96592174676036,1,0.2511618191324757,0
2022,1985,17452,9775.955092191669,6.196774206699388,8.751661248023622,19,50.430714199451046,2,0.5100966088246619,0
2890,142,17538,23934.827936888734,1.5927919920169376,19.6795706012699,95,95.06093360822807,2,0.4959725736290701,1
2026,2919,18256,33972.32947434663,3.2817291545140366,11.188221329772015,79,133.69037063429982,2,0.03262783558419313,1
311,2830,10091,29494.827765971128,2.7590989267611583,15.070783444471711,19,142.34748101379873,2,0.7437791272418967,1
3693,336,18473,4588.464392127604,5.168186314502234,1.8587029205123207,85,103.26629824885268,2,0.09645406323820349,0
2227,916,10439,28908.465725943217,4.790583812759777,9.255118540291726,44,80.06459369899295,3,0.05403532912101916,1
211,2083,4556,26204.872943341226,5.75238963904045,1.2887534962685043,36,162.6139436981693,2,0.5071617811465635,1
3965,631,6028,11992.416276202897,7.375108823894933,2.4342195519519083,14,131.8378424599667,3,0.048247831377314254,1
377,784,13938,24887.744380954064,3.947514903088692,10.12270761286145,75,135.25317500396756,3,0.20067480976858032,1
2659,2804,9633,29766.76267826445,5.59146807629634,7.046096547262504,8,228.99611682157555,2,0.39094829850678214,1
1693,677,1639,10632.904337536138,7.428467442173004,9.196460334282442,43,162.28858090812818,2,0.6031168158955852,1
1951,1349,3386,31311.24803357257,4.791764091013869,9.922883753120562,14,127.66787831655273,2,0.7827465004533528,1
266,2581,18649,3021.5549494939064,3.1579668603517193,3.1950040717710393,43,100.75796091554643,3,0.28955094872090104,1
1531,2601,5455,19082.86946147895,3.820301080862696,7.316628352005035,85,135.7195409620513,3,0.4711826316567429,0
1562,741,2522,8549.263701287666,6.2822955966054685,17.211950362942755,11,222.37369004654172,1,0.9540825544178798,0
613,2138,8335,26262.775704355747,6.040078106742008,17.132219575995016,26,243.0200099182996,2,0.3902147077304746,1
3879,526,9875,6460.202493133242,6.238907811805859,9.81233973560821,18,125.44615293166817,1,0.7096476337762891,0
506,1524,4691,12424.045652360433,6.203078231941397,14.98292132925349,24,91.79642812362042,3,0.27136345869116263,1
3230,2220,13839,4760.4100932507845,7.443212290829731,15.07105429236512,73,232.9039317269046,3,0.6232141901240277,0
2716,1271,8374,29266.54765460726,6.348036020876326,0.8821352085550194,98,78.8874010408831,3,0.8047302219034144,1
1082,2568,5753,4935.437266886564,6.988059602861388,12.217824136405994,63,109.47705161551747,1,0.9142246172506864,1
811,535,3024,26088.827494360856,5.015981554312162,16.09053132099459,11,90.82918796933536,1,0.9375204822996376,0
4396,2429,15392,25518.84180286897,5.5091997071924315,11.879424041324407,49,163.165917062638,2,0.3020332442369713,1
3758,508,18945,5296.788260385222,7.77403631813477,10.831055916651227,71,131.72822469373045,1,0.20088094831487302,0
2384,419,2720,20464.628533391868,7.092106131893283,10.624314235398398,10,107.43327015877402,2,0.8140387783594518,0
2626,2516,14510,17988.279595587614,6.441521684456392,10.158983667455123,82,203.5856239433324,2,0.6296158451534316,0
1636,2541,9627,21483.263569572624,5.798602496410714,15.566163559044472,22,182.8233415971858,1,0.414470862648323,1
1990,2768,16454,33752.749243984676,3.5096276644330757,12.848645468197248,87,249.10229492295045,1,0.03627424003958868,1
1057,1619,11425,3083.2254031855973,4.836878946288242,4.310057254258424,14,112.39764165187106,2,0.3077172310440276,1
4082,1595,6424,29574.033547330015,1.385897319310555,8.666964723763664,62,219.05621342116203,1,0.11134425089156164,1
4714,1275,17948,31063.447137717518,3.913167247229291,10.572505008189225,19,110.50149338659871,2,0.491961269516051,0
2559,1994,6470,4720.612433786302,1.7832749241448664,8.37901714576846,88,51.8074716678401,3,0.8273993041696165,0
851,1140,3668,23688.59975325838,6.100476751380786,4.751630167725411,77,80.17953727417135,3,0.3125948013243539,0
4027,1736,11522,25336.008694431282,7.2462234598392055,2.4948143133612977,9,151.69410367357708,2,0.3575944689400349,1
4167,1193,2890,19842.252914151584,2.2185809698244565,2.346246514274166,60,212.0018679916201,3,0.7831869831236787,0
3721,611,961,18204.892506865464,2.719783686598929,5.925758067404829,92,61.48251880674596,1,0.4560798083147426,1
4897,2979,4789,11577.8996552838,6.998866597873157,8.053103060660959,46,216.40291988773515,2,0.6681877129906859,0
3942,2385,19264,24869.12078821187,5.100825227790196,13.657552881514805,48,193.21487864566674,2,0.18862508845510528,1
111,514,13787,10422.57035839149,5.118162179776044,19.69833898552303,48,56.90381661951629,3,0.2509414706320957,0
3930,2204,2816,16668.830095928322,4.940134552520997,17.947118728291933,75,71.25915327655117,2,0.6349841879195213,0
4367,1553,15410,30893.81618994973,2.5278253250765506,16.27395563077242,32,65.12599266821688,3,0.11194482893128488,1
3698,716,3942,3405.5324692040135,2.7031211064029197,16.274721406671077,86,185.79859926947654,2,0.1752692142414074,0
3545,2741,15923,19115.655199487344,7.647501808351381,11.921299340736288,77,162.2059185720581,1,0.3176156788073191,0
4506,149,18597,17601.4513666518,6.064291064747614,5.055193573654053,22,121.77165889408938,3,0.1804598655977515,1
1218,569,5827,13749.63405151289,1.6330414094574848,9.438804187365568,52,67.66231501892175,1,0.975450210040331,0
2104,908,8324,21591.563003610812,2.560567901610286,2.8510802589144713,36,128.59630131988453,2,0.2561334686683795,1
437,2632,10795,759.4287610911434,5.389808648266136,11.328612035469352,21,186.43461337268582,3,0.9545955080563603,1
4115,2479,17606,17830.410783217012,2.9842577084676467,0.4600144311726284,92,68.68234659983624,1,0.846377209978469,0
